id,durationinseconds,recordeddate,responseid,consent,religion,religion_do,imm_1,imm_2,leaver,outcome_control,outcome_treat,fl_5_do,basics_do,treatment,missing,outcome,support2,id2,session_id,age,countryofbirth,currentcountryofresidence,currentukareaofresidence,employmentstatus,ethnicitysimplified,genderidentity,highesteducationlevelcompleted,householdsize,nationality,personalincomegbp,politicalaffiliationuk,relationshipmaritalstatus,religiousaffiliation,sex,sexualorientation,ukgeneralelection2019,brexit,gender,queer,trans,ideology,ed,degree,region,voterecall,income,race,civilstat,relig,student,nonwhite,agecat,imm1mean,immbelow,imm3,fourarm,religmed,support
1156,238,11/11/2021 4:41,R_2X7D2g0pDsHu3Wz,1,0,5|4|3|2|1|0|9999,10,10,0,,10,Treatment,religion|imm|leaver,1,0,10,Opposes LGBT+ education,35,618d9f759f2ce8d63a92a5b2,46,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Full-Time,White,Female,Undergraduate degree (BA/BSc/other),1,United Kingdom,"Â£10,000 - Â£19,999",Centre,In a relationship,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Liberal Democrats,Leave,Woman,Heterosexual,0,Centre,Undergraduate degree (BA/BSc/other),1,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Other,1,White,Relationship,Christian,0,0,45-54,6.081356,0,2,Pro-immigration+Treatment,0,0
257,64,11/11/2021 4:46,R_3MEYYaP90brMkfu,1,0,5|4|3|2|1|0|9999,10,10,0,1,,ControlText,imm|religion|leaver,0,0,1,Supports LGBT+ education,36,618da304c3d73ad0eacea113,29,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,White,Female,Graduate degree (MA/MSc/MPhil/other),,United Kingdom,"Â£40,000 - Â£49,999",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,Graduate degree (MA/MSc/MPhil/other),1,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Labour,4,White,Single,Non-religious,0,0,25-34,6.081356,0,2,Pro-Immigration+Control,0,1
346,72,11/11/2021 4:47,R_xGhXnXIGRkiTbgZ,1,0,5|4|3|2|1|0|9999,8,8,0,,2,Treatment,religion|leaver|imm,1,0,2,Supports LGBT+ education,37,618da36522bf305153d56a71,27,United Kingdom,United Kingdom,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Full-Time,White,Female,Undergraduate degree (BA/BSc/other),,United Kingdom,"Â£10,000 - Â£19,999",Left,Engaged,Other,Female,homosexual,Labour Party,Remain,Woman,Not heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)",Labour,1,White,Engaged,Other,0,0,25-34,6.081356,0,2,Pro-immigration+Treatment,0,1
334,71,11/11/2021 4:53,R_26mpX2ScAyb79U1,1,1,5|4|3|2|1|0|9999,7,7,0,1,,ControlText,leaver|religion|imm,0,0,1,Supports LGBT+ education,38,618da37f9071fda57413273b,36,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Part-Time,White,Female,High school diploma/A-levels,5,United Kingdom,"Â£20,000 - Â£29,999",N/A,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Rather not say,Remain,Woman,Heterosexual,0,Prefer not to say,High school diploma/A-levels,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,2,White,Married,Christian,0,0,35-44,6.081356,0,2,Pro-Immigration+Control,0,1
735,107,11/11/2021 4:59,R_3Rk2BVynsMLLlVB,1,1,0|1|2|3|4|5|9999,9,7,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,39,618da4e620d41c5820c85a91,66,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£20,000 - Â£29,999",Left,Widowed,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Liberal Democrats,Remain,Woman,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Other,2,White,Widowed,Non-religious,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
631,97,11/11/2021 5:00,R_2xY2InbP0y985zO,1,0,0|1|2|3|4|5|9999,10,10,0,,0,Treatment,religion|leaver|imm,1,0,0,Supports LGBT+ education,40,618da4b945ae16cf345ca74b,67,United Kingdom,United Kingdom,Scotland,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,Rather not say,Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Brexit Party,Remain,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,Scotland,Brexit,1.6435921,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,1
980,141,11/11/2021 5:03,R_1QN3ABwv5qP7vwM,1,0,5|4|3|2|1|0|9999,8,9,0,,0,Treatment,leaver|imm|religion,1,0,0,Supports LGBT+ education,41,618da55d22bf305153d56a82,65,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,Rather not say,N/A,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Liberal Democrats,Remain,Woman,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,1.6435921,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-immigration+Treatment,0,1
331,71,11/11/2021 5:07,R_032d3eQfjRvOsgx,1,2,5|4|3|2|1|0|9999,10,7,0,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,42,618da60cb1dc788a4dbf3845,73,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,Rather not say,Centre,Widowed,Judaism,Female,heterosexual,Conservatives,I was eligible but did not vote,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,1.6435921,White,Widowed,Other,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
549,89,11/11/2021 5:10,R_2wH7VWu2FHaoRyR,1,0,5|4|3|2|1|0|9999,6,8,0,1,,ControlText,religion|imm|leaver,0,0,1,Supports LGBT+ education,43,618da7ba7e8d46e41291005f,77,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Less than Â£10,000 ",N/A,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Liberal Democrats,Remain,Woman,Heterosexual,0,Prefer not to say,Secondary education (e.g. GED/GCSE),0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Other,0,White,Married,Christian,0,0,65+,6.081356,1,1,Anti-Immigration+Control,0,1
595,94,11/11/2021 5:13,R_3pmTWQsNrAyIx6q,1,0,0|1|2|3|4|5|9999,8,9,0,,3,Treatment,imm|leaver|religion,1,0,3,Supports LGBT+ education,44,618da7fbd29d7e4876a7bd46,20,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Part-Time,White,Trans Male/Trans Man,High school diploma/A-levels,,United Kingdom,"Less than Â£10,000 ",Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,homosexual,I did not vote,I was not eligible to vote,Woman,Not heterosexual,1,Left,High school diploma/A-levels,0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Prefer not to say,0,White,Relationship,Non-religious,0,0,18-24,6.081356,0,2,Pro-immigration+Treatment,0,1
17,33,11/11/2021 5:15,R_1F49Y854ulKhcXy,1,2,0|1|2|3|4|5|9999,8,7,9999,5,,ControlText,imm|religion|leaver,0,0,5,Opposes LGBT+ education,45,618da91086660b323562fb6c,77,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,No formal qualifications,2,United Kingdom,"Less than Â£10,000 ",Right,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Labour Party,Remain,Man,Heterosexual,0,Right,No formal qualifications,0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Labour,0,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,0
825,116,11/11/2021 5:15,R_2wN7J6ctIBWrYG8,1,0,0|1|2|3|4|5|9999,3,2,9999,,2,Treatment,religion|imm|leaver,1,0,2,Supports LGBT+ education,46,618daaf7945f2b3e9f6a7cf6,42,United Kingdom,United Kingdom,Scotland,Part-Time,White,Female,Undergraduate degree (BA/BSc/other),4,United Kingdom,"Â£10,000 - Â£19,999",Left,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,bisexual,Scottish National Party (SNP),Remain,Woman,Not heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,Scotland,SNP,1,White,Married,Non-religious,0,0,35-44,6.081356,1,0,Anti-immigration+Treatment,0,1
651,98,11/11/2021 5:19,R_xrbhodkR9USj5fP,1,0,5|4|3|2|1|0|9999,8,7,1,,9,Treatment,leaver|religion|imm,1,0,9,Opposes LGBT+ education,47,618dab346c7da82fab2e65a0,46,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,White,Female,Undergraduate degree (BA/BSc/other),1,United Kingdom,"Â£30,000 - Â£39,999",Left,Single,Other,Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,Undergraduate degree (BA/BSc/other),1,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Labour,3,White,Single,Other,0,0,45-54,6.081356,0,2,Pro-immigration+Treatment,0,0
48,40,11/11/2021 5:26,R_3kzze5iASyxS1Os,1,0,5|4|3|2|1|0|9999,8,8,1,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,48,618dac9922062085033d5bd9,42,United Kingdom,United Kingdom,"London, England ",Part-Time,White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",Left,Married,Do Not Wish to Answer,Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"London, England ",Labour,1,White,Married,Prefer not to say,0,0,35-44,6.081356,0,2,Pro-Immigration+Control,0,1
1,17,11/11/2021 5:27,R_BXG50ElNvceJm7L,1,2,5|4|3|2|1|0|9999,7,4,0,,5,Treatment,religion|leaver|imm,1,0,5,Opposes LGBT+ education,49,618dae01cf3ff1b08d847c51,33,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Part-Time,White,Female,Technical/community college,4,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,Remain,Woman,Heterosexual,0,Centre,Technical/community college,0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Labour,0,White,Married,Non-religious,0,0,25-34,6.081356,0,2,Pro-immigration+Treatment,0,0
477,83,11/11/2021 5:27,R_vSIj1veaNBO6Pxn,1,0,5|4|3|2|1|0|9999,3,4,1,8,,ControlText,religion|imm|leaver,0,0,8,Opposes LGBT+ education,50,618dae484665803202d98a94,27,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Full-Time,White,Female,Don't know / not applicable,3,United Kingdom,Rather not say,N/A,Married,Do Not Wish to Answer,Female,heterosexual,Rather not say,Remain,Woman,Heterosexual,0,Prefer not to say,Don't know / not applicable,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Other,1.6435921,White,Married,Prefer not to say,0,0,25-34,6.081356,1,0,Anti-Immigration+Control,0,0
84,47,11/11/2021 5:34,R_A7qGpxH2cTxpebD,1,0,5|4|3|2|1|0|9999,10,10,0,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,51,618daeb7d55b20022285749a,20,United Kingdom,United Kingdom,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Full-Time,White,Female,High school diploma/A-levels,,United Kingdom,"Â£10,000 - Â£19,999",Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,bisexual,Labour Party,I was not eligible to vote,Woman,Not heterosexual,0,Left,High school diploma/A-levels,0,"East of England (East Anglia, Bedfordshire and Hertfordshire, Essex)",Labour,1,White,Single,Non-religious,0,0,18-24,6.081356,0,2,Pro-Immigration+Control,0,1
302,69,11/11/2021 5:58,R_30hIkAX7LQfHVV4,1,0,0|1|2|3|4|5|9999,8,7,9999,,0,Treatment,imm|leaver|religion,1,0,0,Supports LGBT+ education,53,618db07852feb64b10654b7d,26,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Full-Time,White,Female,Secondary education (e.g. GED/GCSE),2,United Kingdom,"Â£20,000 - Â£29,999",Left,Engaged,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Labour Party,I was eligible but did not vote,Woman,Heterosexual,0,Left,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Labour,2,White,Engaged,Non-religious,0,0,25-34,6.081356,0,2,Pro-immigration+Treatment,0,1
885,124,11/11/2021 5:59,R_2dKIoMJKJUdgRVC,1,0,5|4|3|2|1|0|9999,2,3,1,7,,ControlText,religion|imm|leaver,0,0,7,Opposes LGBT+ education,54,618db135c14a79cd9646204f,18,United Kingdom,United Kingdom,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Unemployed (and job seeking),White,Female,Secondary education (e.g. GED/GCSE),2,United Kingdom,Rather not say,Centre,Single,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Remain,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)",Cons,1.6435921,White,Single,Christian,1,0,18-24,6.081356,1,0,Anti-Immigration+Control,0,0
1001,149,11/11/2021 6:06,R_2dNrnUq5QjYc2RY,1,0,5|4|3|2|1|0|9999,5,5,1,,8,Treatment,leaver|imm|religion,1,0,8,Opposes LGBT+ education,55,618db1e3c4f1ef9df58e7be2,21,United Kingdom,United Kingdom,Scotland,Part-Time,White,Female,High school diploma/A-levels,,United Kingdom,"Less than Â£10,000 ",Centre,In a relationship,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Scottish National Party (SNP),I was eligible but did not vote,Woman,Heterosexual,0,Centre,High school diploma/A-levels,0,Scotland,SNP,0,White,Relationship,Christian,1,0,18-24,6.081356,1,1,Anti-immigration+Treatment,0,0
317,70,11/11/2021 6:16,R_2WZK2nquCQHCKEd,1,2,0|1|2|3|4|5|9999,7,7,0,0,,ControlText,religion|leaver|imm,0,0,0,Supports LGBT+ education,56,618db19f233f0c4b12ac08ca,65,United Kingdom,United Kingdom,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Male,Secondary education (e.g. GED/GCSE),1,United Kingdom,"Â£10,000 - Â£19,999",Centre,Divorced,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Male,heterosexual,Conservatives,Remain,Man,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"North East, England    (Tees Valley, Durham, Northumberland and Tyne and Wear)",Cons,1,White,Divorced,Christian,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
952,137,11/11/2021 6:21,R_2pY3fIVvtOfMWAi,1,0,5|4|3|2|1|0|9999,10,8,0,0,,ControlText,leaver|imm|religion,0,0,0,Supports LGBT+ education,57,618db28eab5c56e42c169369,69,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,Secondary education (e.g. GED/GCSE),,United Kingdom,"Â£10,000 - Â£19,999",Centre,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,Secondary education (e.g. GED/GCSE),0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Cons,1,White,Married,Non-religious,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
674,101,11/11/2021 6:22,R_pDCisPpc9gKX20x,1,0,0|1|2|3|4|5|9999,0,0,1,,10,Treatment,leaver|religion|imm,1,0,10,Opposes LGBT+ education,58,618db47612bf1c16ba26b2e6,65,United Kingdom,United Kingdom,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,No formal qualifications,2,United Kingdom,"Â£10,000 - Â£19,999",Right,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Male,heterosexual,Conservatives,Leave,Man,Heterosexual,0,Right,No formal qualifications,0,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)",Cons,1,White,Married,Non-religious,0,0,65+,6.081356,1,0,Anti-immigration+Treatment,0,0
1158,238,11/11/2021 6:23,R_1cThWPwRlNdEOw3,1,0,0|1|2|3|4|5|9999,7,7,9999,,0,Treatment,imm|religion|leaver,1,0,0,Supports LGBT+ education,59,618db4c0549274847605bfa8,20,United Kingdom,United Kingdom,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Part-Time,White,Female,High school diploma/A-levels,,United Kingdom,Rather not say,Left,Single,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,bisexual,Labour Party,Remain,Woman,Not heterosexual,0,Left,High school diploma/A-levels,0,"North West, England (Cumbria, Greater Manchester, Lancashire, Merseyside)",Labour,1.6435921,White,Single,Non-religious,1,0,18-24,6.081356,0,2,Pro-immigration+Treatment,0,1
962,139,11/11/2021 6:30,R_3ET4d5dW3GEJTXC,1,0,0|1|2|3|4|5|9999,10,10,0,0,,ControlText,religion|imm|leaver,0,0,0,Supports LGBT+ education,60,618db4b1d60eb579600bd47b,66,United Kingdom,United Kingdom,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)","Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,No formal qualifications,,United Kingdom,"Less than Â£10,000 ",Centre,Married,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Female,heterosexual,Conservatives,Leave,Woman,Heterosexual,0,Centre,No formal qualifications,0,"South West, England (Gloucestershire, Wiltshire and Bristol/Bath area, Dorset and Somerset, Cornwall and Isles of Scilly, Devon)",Cons,0,White,Married,Christian,0,0,65+,6.081356,0,2,Pro-Immigration+Control,0,1
111,50,11/11/2021 6:37,R_XH6eGunMQrEt4xH,1,3,5|4|3|2|1|0|9999,10,8,0,0,,ControlText,imm|leaver|religion,0,0,0,Supports LGBT+ education,62,618db8f0907f67b48a4eb360,39,United Kingdom,United Kingdom,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Due to start a new job within the next month,White,Female,Don't know / not applicable,,United Kingdom,"Less than Â£10,000 ",N/A,Married,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Rather not say,Remain,Woman,Heterosexual,0,Prefer not to say,Don't know / not applicable,0,"East Midlands, England (Derbyshire and Nottinghamshire, Leicestershire, Rutland and Northamptonshire, Lincolnshire)",Other,0,White,Married,Non-religious,0,0,35-44,6.081356,0,2,Pro-Immigration+Control,0,1
709,104,11/11/2021 6:41,R_31oBqHp12M74Sod,1,0,0|1|2|3|4|5|9999,10,10,0,0,,ControlText,imm|religion|leaver,0,0,0,Supports LGBT+ education,63,618dbbe4b523a5012fb7967c,19,United Kingdom,United Kingdom,Wales,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,Female,High school diploma/A-levels,,United Kingdom,"Less than Â£10,000 ",Left,In a relationship,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Female,heterosexual,Liberal Democrats,I was not eligible to vote,Woman,Heterosexual,0,Left,High school diploma/A-levels,0,Wales,Other,0,White,Relationship,Non-religious,1,0,18-24,6.081356,0,2,Pro-Immigration+Control,0,1
